"第三關：貪婪章魚(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"噢！不！貪婪章魚保羅他又餓了，我們必須阻止他破壞主塔偷走美味蟹堡,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"天堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty"
"tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty"
"tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-road-oooo,tile-type-platform"
"tile-type-spawn-portal,tile-type-road-oooo,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-spawn-portal,tile-type-platform,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-empty,tile-type-platform,tile-type-road-oooo,tile-type-spawn-portal"
